arizona_republican_18910530_3_clean_false.jpg,73.61507936507937,70.0912143650953,3414.0,3066.0,0.0,15.791257805530776,13.767119885558728,49.0,1.0,48.0,84.0,67.32166329797823,144.0,0.0,144.0,37.383620689655174,59.19395156009206,144.0,0.0,144.0
boons_lick_times_18410612_3_false.jpg,48.817460317460316,53.140305553224174,2242.0,1448.0,0.0,10.951745379876797,10.249792507182862,88.0,2.0,86.0,13.587301587301587,41.91285417123449,144.0,0.0,144.0,94.28017241379311,65.63834413912123,144.0,0.0,144.0
burlington_free_press_18360108_1_clean_false.jpg,20.238095238095237,29.528074631577464,612.0,288.0,0.0,12.397590361445783,16.551809684508704,199.0,5.0,194.0,2.2857142857142856,18.01845506784832,144.0,0.0,144.0,128.125,65.16591310001519,137.0,7.0,130.0
burlington_free_press_18361125_1_true.jpg,48.567460317460316,53.442395498782744,2966.0,2314.0,0.0,10.454339622641509,9.683695207191818,88.0,4.0,84.0,39.96031746031746,43.865657742308116,144.0,10.0,134.0,0.0,0.0,0.0,0.0,0.0
charleston_daily_news_18690128_false.jpg,57.75,62.24017421018586,1354.0,1212.0,0.0,30.12470588235294,18.271185324132365,153.0,7.0,146.0,93.67460317460318,44.83394598348511,144.0,0.0,144.0,4.047413793103448,22.42764784312702,144.0,0.0,144.0
cheyenne_transporter_18800825_6_clean_false.jpg,22.678571428571427,39.347676862061476,1134.0,750.0,0.0,13.573816155988858,9.195159479875906,36.0,5.0,31.0,10.329365079365079,30.950210328564125,144.0,0.0,144.0,112.61637931034483,73.83379005397332,144.0,0.0,144.0
cheyenne_transporter_18800825_6_true.jpg,52.182539682539684,51.73345266050443,2452.0,2028.0,0.0,12.642688679245284,7.68764742685844,48.0,4.0,44.0,32.58730158730159,54.8731090159698,144.0,0.0,144.0,93.09482758620689,69.95338985336635,144.0,0.0,144.0
cheyenne_transporter_18801009_3_clean_false.jpg,13.567460317460318,34.33706570300888,860.0,796.0,0.0,8.07202216066482,3.6684351822663444,17.0,1.0,16.0,7.948412698412699,29.6475801954534,144.0,0.0,144.0,122.78017241379311,74.41433100688344,144.0,0.0,144.0
cheyenne_transporter_18801009_3_clean_true.jpg,44.76587301587302,54.700431951639366,2072.0,1716.0,0.0,11.28495197438634,7.498197422857308,53.0,5.0,48.0,32.301587301587304,49.29057070730864,144.0,0.0,144.0,14.525862068965518,41.65665985946072,144.0,0.0,144.0
cheyenne_transporter_18860304_7_clean_false.jpg,2.3015873015873014,18.143583228041663,290.0,288.0,0.0,0.0,0.0,-2.147483648E9,2.147483647E9,1.0,2.2857142857142856,18.01845506784832,144.0,0.0,144.0,144.0,67.88225099390856,144.0,144.0,0.0
